 51.706944444   76.884722222  EKTUS ENRT UA 5906514
 38.543333333  121.216666667  EKULI ENRT ZY 4464707
 41.823333333  124.110000000  EKVOK ENRT ZY 5906519
 30.800000000  122.183333333  ELAGO ENRT ZS 2105431
 23.986666667  101.790000000  ELASU ENRT ZP 5920067
 26.293333333  107.046666667  ELBAV ENRT ZU 2105431
 30.781666667  103.685000000  ELBIB ENRT ZU 2115154
 24.401666667  118.005000000  ELGIT ENRT ZS 2118999
 26.096666667  108.396666667  ELKAL ENRT ZG 2118999
 29.631666667  119.490000000  ELNEX ENRT ZS 5906519
 34.976666667  104.191666667  ELPAN ENRT ZL 2105431
 46.306666667  121.071666667  ELPUN ENRT ZY 5920067
 51.228333333   80.918333333  ELSUT ENRT UA 5920082
 48.363055556  102.286666667  EMAND ENRT ZM 2105426
 29.100000000  115.833333333  EMRAL ENRT ZS 5906519
 31.678333333  122.775000000  EMSAN ENRT ZS 4478295
 37.036666667  112.731666667  EMVUG ENRT ZB 5906519
 38.775000000  115.446666667  ENGIL ENRT ZB 5920087
 24.678333333  109.820000000  ENKUS ENRT ZG 2118999
 29.433333333  119.646666667  ENLET ENRT ZS 2105431
 28.316666667  106.693333333  ENLIL ENRT ZU 2105431
 48.054444444   76.638888889  ENONA ENRT UA 2105426
 19.748333333  108.181666667  ENSIX ENRT ZJ 2105431
 27.746666667  103.921666667  ENTOV ENRT ZP 2118999
 25.341666667  118.918333333  ENVEN ENRT ZS 5920087
 43.293333333   86.201666667  EPDAG ENRT ZW 4543826
 28.446666667  109.145000000  EPGAL ENRT ZU 2105431
 37.253333333  116.900000000  EPGAM ENRT ZB 2118999
 47.672500000  103.351666667  EPKUT ENRT ZM 2105426
 49.036111111   95.095555556  ERDEM ENRT ZM 2105426
 43.737500000  100.342222222  ERKEM ENRT ZM 2105431
 50.958888889  103.408333333  EROKI ENRT UI 2105426
 46.209444444   76.354722222  EROMI ENRT UA 2105426
 43.111666667  114.863333333  ERVEB ENRT ZB 2105431
 47.101944444   76.010277778  ESADO ENRT UA 5920082
 31.620000000  119.673333333  ESBAG ENRT ZS 5920087
 43.373333333   90.535000000  ESBID ENRT ZW 2105431
 28.083333333  113.388333333  ESBIX ENRT ZG 2105411
 41.630000000   91.851666667  ESDEX ENRT ZW 2105411
 31.721666667  114.468333333  ESDOS ENRT ZH 5906519
 35.631666667  106.436666667  ESGIG ENRT ZL 2118999
 43.533333333  112.025000000  ESMEP ENRT ZB 2105431
 26.235000000  107.880000000  ESNIB ENRT ZU 5920087
 30.968333333  106.008333333  ESPEG ENRT ZU 2105426
 49.173611111   76.835000000  ESUMA ENRT UA 2105426
 44.340000000   76.535000000  ETEDA ENRT UA 5920082
 50.535555556   79.145833333  ETORI ENRT UA 5920082
 46.555833333   78.089166667  ETRAN ENRT UA 2105426
 38.083333333  113.081666667  EXUMI ENRT ZB 4530263
 44.117777778   88.440000000  FEAST ENRT ZW 2105426
 46.697500000  103.254444444  FOSAT ENRT ZM 2105411
 23.053333333  113.508333333   FUSU ENRT ZG 4530258
 53.220555556  116.840555556  GABAL ENRT UI 2118994
 44.102777778   77.818611111  GAKMA ENRT UA 2105426
 42.569444444  131.195555556  GALDI ENRT UH 2105426
 51.176388889   77.303888889  GALKI ENRT UA 2105426
